StringID_0,String_1,metadata
214,※未使用,item_explanation
215,※未使用,item_explanation
216,※未使用,item_explanation
217,※未使用,item_explanation
218,※未使用,item_explanation
219,※未使用,item_explanation
220,※未使用,item_explanation
221,※未使用,item_explanation
222,デジモンのごはん\nデジファームにいるデジモンに与えると\n少しずつ友情値がアップする,item_explanation
223,デジモンのごはん\nデジファームにいるデジモンに与えると\n少しずつ友情値がアップする,item_explanation
301,ファームグッズの合成素材\nレアリティ：★,item_explanation
302,ファームグッズの合成素材\nレアリティ：★★,item_explanation
303,ファームグッズの合成素材\nレアリティ：★★★,item_explanation
311,ファームグッズの合成素材\nレアリティ：★,item_explanation
312,ファームグッズの合成素材\nレアリティ：★★,item_explanation
313,ファームグッズの合成素材\nレアリティ：★★★,item_explanation
321,ファームグッズの合成素材\nレアリティ：★,item_explanation
322,ファームグッズの合成素材\nレアリティ：★★,item_explanation
323,ファームグッズの合成素材\nレアリティ：★★★,item_explanation
331,ファームグッズの合成素材\nレアリティ：★,item_explanation
332,ファームグッズの合成素材\nレアリティ：★★,item_explanation
333,ファームグッズの合成素材\nレアリティ：★★★,item_explanation
341,ファームグッズの合成素材\nレアリティ：★,item_explanation
342,ファームグッズの合成素材\nレアリティ：★★,item_explanation
343,ファームグッズの合成素材\nレアリティ：★★★,item_explanation
351,ファームグッズの合成素材\nレアリティ：★,item_explanation
352,ファームグッズの合成素材\nレアリティ：★★,item_explanation
353,ファームグッズの合成素材\nレアリティ：★★★,item_explanation
354,非常に貴重な何かのタマゴ,item_explanation
361,メルクリモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
362,ウルカヌスモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
363,ネプトゥーンモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
364,ウェヌスモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
365,バッカスモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
366,ケレスモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
367,マルスモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
368,ユノモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
369,プルートモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
370,アポロモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
371,ディアナモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
372,ミネルヴァモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
373,ユピテルモンから受け取った信頼の証。\nウルカヌスモンに渡すことで、\n貴重な装備品が作成できるかも――？,item_explanation
501,※未使用,item_explanation
502,※未使用,item_explanation
503,※未使用,item_explanation
504,※未使用,item_explanation
505,※未使用,item_explanation
506,※未使用,item_explanation
507,※未使用,item_explanation
508,※未使用,item_explanation
509,※未使用,item_explanation
520,※未使用,item_explanation
521,※未使用,item_explanation
522,※未使用,item_explanation
523,※未使用,item_explanation
524,※未使用,item_explanation
525,※未使用,item_explanation
526,※未使用,item_explanation
527,※未使用,item_explanation
528,※未使用,item_explanation
529,※未使用,item_explanation
530,※未使用,item_explanation
531,※未使用,item_explanation
532,※未使用,item_explanation
533,※未使用,item_explanation
534,※未使用,item_explanation
535,※未使用,item_explanation
536,※未使用,item_explanation
537,※未使用,item_explanation
538,※未使用,item_explanation
539,※未使用,item_explanation
701,※未使用,item_explanation
702,※未使用,item_explanation
703,※未使用,item_explanation
704,※未使用,item_explanation
705,※未使用,item_explanation
706,※未使用,item_explanation
707,※未使用,item_explanation
708,※未使用,item_explanation
709,※未使用,item_explanation
710,※未使用,item_explanation
711,※未使用,item_explanation
712,※未使用,item_explanation
713,※未使用,item_explanation
714,※未使用,item_explanation
715,※未使用,item_explanation
716,※未使用,item_explanation
717,※未使用,item_explanation
718,※未使用,item_explanation
719,※未使用,item_explanation
720,※未使用,item_explanation
721,※未使用,item_explanation
723,CRTダメージ＋20％\nゲストのアイギオモンに装備すると\nアイギオテュースモンとしてバトルを開始,item_explanation
724,バトル中に受けるHP回復効果＋50％\nゲストのアイギオモンに装備すると\nアイギオテュースモン：グリーンとしてバトルを開始,item_explanation
725,消費SPが2倍になる代わりに与えるダメージが1.5倍\nゲストのアイギオモンに装備すると\nアイギオテュースモン：ブルーとしてバトルを開始,item_explanation
726,受けた魔法ダメージの5％分SP回復\nゲストのアイギオモンに装備すると\nアイギオテュースモン：ホーリーとしてバトルを開始,item_explanation
727,空のバッテリー\n工場での共通規格,item_explanation
728,海の薬草といわれる海藻\n傷薬として使用される,item_explanation
729,シェルモンから譲り受けたホエーモンを呼ぶほら貝,item_explanation
730,カメモンが持ってきた貴重な代物\n薬の原料として使用される,item_explanation
731,デジタルワールド随一のスイーツと名高い果実が実る森\n『カルポスヒューレ』で採れた果実,item_explanation
732,コクワモンパークを手軽に楽しめるクーポンチケット\n入場、アトラクション、ガードロモンのガイダンスなど\nあなたのお好みにあわせて使うことができます！！,item_explanation
733,コクワモンパークのすべてを\n一生お得に楽しめるパスポートチケット\n購入するだけで終わりの無い世界が待っています！！,item_explanation
734,電磁網発生装置用の特殊な修理工具,item_explanation
750,デジタルワールドで使われているヒューズ\nこれでコクワモンを修理しよう,item_explanation
759,マリンエンジェモンから渡された小瓶。\nハートやリボンがデザインされていてファンシー。\nフタは意外としっかりしており、液体でも漏れない。,item_explanation
760,※未使用,item_explanation
761,※未使用,item_explanation
762,ネプトゥーンモンが手作りした指輪。\nリング部分は海底特産の硬質な金属でできており\nブルークロンデジゾイトメタルがはまっている。,item_explanation
763,ウェヌスモンが研究を重ねて作った治療薬。\n強い回復効果が時に成長促進効果をもたらす。\n素材の収集が困難で、大量生産はできない。,item_explanation
764,※未使用,item_explanation
765,抜け落ちたパロットモンの羽\n傷だらけの羽は熾烈な戦いを思い起こさせる,item_explanation
766,工場の扉を開くことができるカードキー,item_explanation
767,プラチナヌメモンが持つ装飾品の中でも特に立派な\nとっておきの宝石。大事に体内に抱え込んでいる。,item_explanation
768,よくある水草。海の中にありふれている。,item_explanation
769,ときどき見かける水草。見つけられたら恋愛運が\n上がるとか上がらないとか。,item_explanation
770,ときどき見かける水草。見つけられたら金運が\n上がるとか上がらないとか。,item_explanation
771,水質に反応する珍しい水草。もともとは青色だが\n周囲の水質が悪化すると紫色に変化する。,item_explanation
772,※未使用,item_explanation
773,昔から、食べると気合いが入るといわれてきた実。\n薬効の有無を示す資料はない。気持ちの問題との噂も。,item_explanation
774,採掘で入手するクロンデジゾイト鉱を製錬したもの。,item_explanation
775,※未使用,item_explanation
776,※未使用,item_explanation
777,※未使用,item_explanation
778,※未使用,item_explanation
779,パワフルに空間を冷却する業務用クーラー。\n高炉のような過酷な環境にも耐える。,item_explanation
780,温風で空間を温めることができる。やや古い型ながら\n家庭用としては最大級の暖房力を誇る。,item_explanation
781,複数の素材が混ざった大量のミックスメタル。\n強度が高く、このまま資材として利用できる。,item_explanation
782,何らかのフィギュアの肘から指先までのパーツ。\n指は何かをつまむような形をしており、よく見ると\n小さなお菓子のカスのようなものが付着している。,item_explanation
783,※未使用,item_explanation
784,あらゆる関節に可動部品を仕込んだフィギュア。\nキューティ・マジシャンサヨリシリーズの作中\n全てのキメポーズを再現することができる。,item_explanation
785,※未使用,item_explanation
786,※未使用,item_explanation
787,※未使用,item_explanation
788,※未使用,item_explanation
789,ネプトゥーンモンから預かった思い出のスカーフ,item_explanation
790,ウェヌスモンから預かったワインボトル,item_explanation
791,熱気を発する不思議な種,item_explanation
792,冷気を発する不思議な種,item_explanation
793,責任者IDが記録されたメモリー,item_explanation
794,シモンズから受け取った研究所のID,item_explanation
795,ウルカヌスモンが手掛けた特製のバッテリー,item_explanation
796,ウルカヌスモンが手掛けた特製のバッテリー,item_explanation
797,ヒロコに似た何かが落としたもの,item_explanation
798,エテモンが落としたもの,item_explanation
799,クラモンが落としたもの,item_explanation
800,何も描かれていない珍しいジョグモンカード\nカードに詳しい誰かに渡すと……？,item_explanation
801,コスチューム\n普段のスタイル,item_explanation
802,コスチューム\n真っ白なTシャツスタイル,item_explanation
803,コスチューム\n白とターコイズブルーのTシャツスタイル,item_explanation
804,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
805,コスチューム\nイノリやヒロコが通う学校の制服,item_explanation
806,コスチューム\n公安隊員が身にまとう制服,item_explanation
807,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
808,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
809,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
810,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
811,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
812,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
813,コスチューム\nドットイラストがあしらわれたTシャツスタイル,item_explanation
814,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
815,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
816,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
817,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
818,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
819,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
820,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
821,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
822,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
823,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
825,コスチューム\nデジモンアドベンチャースタイル,item_explanation
826,コスチューム\n水着スタイル,item_explanation
827,コスチューム\n着ぐるみスタイル,item_explanation
828,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
829,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
830,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
831,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
832,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
833,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
834,コスチューム\nイラストがプリントされたTシャツスタイル,item_explanation
901,勇気の紋章が刻まれたデジメンタル,item_explanation
902,友情の紋章が刻まれたデジメンタル,item_explanation
903,愛情の紋章が刻まれたデジメンタル,item_explanation
904,純真の紋章が刻まれたデジメンタル,item_explanation
905,知識の紋章が刻まれたデジメンタル,item_explanation
906,誠実の紋章が刻まれたデジメンタル,item_explanation
907,希望の紋章が刻まれたデジメンタル,item_explanation
908,光の紋章が刻まれたデジメンタル,item_explanation
909,奇跡の紋章が刻まれたデジメンタル,item_explanation
910,運命の紋章が刻まれたデジメンタル,item_explanation
911,優しさの紋章が刻まれたデジメンタル,item_explanation
912,炎の十闘士のスピリットが封じ込められた\nヒューマンスピリット,item_explanation
913,炎の十闘士のスピリットが封じ込められた\nビーストスピリット,item_explanation
914,光の十闘士のスピリットが封じ込められた\nヒューマンスピリット,item_explanation
915,光の十闘士のスピリットが封じ込められた\nビーストスピリット,item_explanation
916,インペリアルドラモンＰＭが持っている\n聖剣のデータ,item_explanation
1001,※未使用,item_explanation
1002,※未使用,item_explanation
1003,※未使用,item_explanation
1004,※未使用,item_explanation
1005,※未使用,item_explanation
1006,※未使用,item_explanation
1007,※未使用,item_explanation
1008,※未使用,item_explanation
1009,※未使用,item_explanation
1010,※未使用,item_explanation
1011,※未使用,item_explanation
1012,※未使用,item_explanation
1013,※未使用,item_explanation
1014,※未使用,item_explanation
1015,※未使用,item_explanation
1016,※未使用,item_explanation
1017,※未使用,item_explanation
1018,※未使用,item_explanation
1019,※未使用,item_explanation
1020,※未使用,item_explanation
1021,※未使用,item_explanation
1022,※未使用,item_explanation
1023,※未使用,item_explanation
1024,※未使用,item_explanation
1025,※未使用,item_explanation
1026,※未使用,item_explanation
1027,※未使用,item_explanation
1028,※未使用,item_explanation
1029,※未使用,item_explanation
1030,※未使用,item_explanation
1031,※未使用,item_explanation
1032,※未使用,item_explanation
1033,※未使用,item_explanation
1034,※未使用,item_explanation
1035,※未使用,item_explanation
1036,※未使用,item_explanation
1037,※未使用,item_explanation
1038,※未使用,item_explanation
1039,※未使用,item_explanation
1040,※未使用,item_explanation
1041,※未使用,item_explanation
1042,※未使用,item_explanation
1043,※未使用,item_explanation
1044,※未使用,item_explanation
1045,※未使用,item_explanation
1046,※未使用,item_explanation
1047,※未使用,item_explanation
1048,※未使用,item_explanation
1049,※未使用,item_explanation
1050,※未使用,item_explanation
1051,※未使用,item_explanation
1052,※未使用,item_explanation
1053,※未使用,item_explanation
1054,※未使用,item_explanation
1055,※未使用,item_explanation
1056,※未使用,item_explanation
1057,※未使用,item_explanation
1058,※未使用,item_explanation
1059,※未使用,item_explanation
1060,※未使用,item_explanation
1061,※未使用,item_explanation
1062,※未使用,item_explanation
1063,※未使用,item_explanation
1064,※未使用,item_explanation
1065,※未使用,item_explanation
1066,※未使用,item_explanation
1067,※未使用,item_explanation
1068,※未使用,item_explanation
1069,※未使用,item_explanation
1070,{is28}{image(ui_icon_skill_001)}火/{is28}{image(ui_icon_skill_003)}草木属性耐性アップ,item_explanation
1071,{is28}{image(ui_icon_skill_004)}水/{is28}{image(ui_icon_skill_002)}氷属性耐性アップ,item_explanation
1072,{is28}{image(ui_icon_skill_005)}電気/{is28}{image(ui_icon_skill_007)}風属性耐性アップ,item_explanation
1073,{is28}{image(ui_icon_skill_008)}地面/{is28}{image(ui_icon_skill_006)}鋼属性耐性アップ,item_explanation
1074,{is28}{image(ui_icon_skill_009)}光/{is28}{image(ui_icon_skill_010)}闇属性耐性アップ,item_explanation
1075,※未使用,item_explanation
1076,※未使用,item_explanation
1077,※未使用,item_explanation
1078,※未使用,item_explanation
1079,※未使用,item_explanation
1080,※未使用,item_explanation
1081,※未使用,item_explanation
1082,※未使用,item_explanation
1083,※未使用,item_explanation
1084,※未使用,item_explanation
1085,※未使用,item_explanation
1086,※未使用,item_explanation
1087,※未使用,item_explanation
1088,※未使用,item_explanation
1089,※未使用,item_explanation
1090,※未使用,item_explanation
1091,{is28}{image(ui_icon_btlStatus_000)}毒無効,item_explanation
1092,{is28}{image(ui_icon_btlStatus_002)}混乱無効,item_explanation
1093,{is28}{image(ui_icon_btlStatus_003)}麻痺無効,item_explanation
1094,{is28}{image(ui_icon_btlStatus_004)}眠り無効,item_explanation
1095,※未使用,item_explanation
1096,※未使用,item_explanation
1097,※未使用,item_explanation
1098,ステータスダウン無効,item_explanation
1099,全状態異常無効,item_explanation
1100,※未使用,item_explanation
1101,※未使用,item_explanation
1102,※未使用,item_explanation
1103,※未使用,item_explanation
1104,※未使用,item_explanation
1105,※未使用,item_explanation
1106,※未使用,item_explanation
1107,※未使用,item_explanation
1108,※未使用,item_explanation
1109,※未使用,item_explanation
1110,※未使用,item_explanation
1111,※未使用,item_explanation
1112,※未使用,item_explanation
1113,※未使用,item_explanation
1114,※未使用,item_explanation
1115,※未使用,item_explanation
1116,※未使用,item_explanation
1117,※未使用,item_explanation
1118,※未使用,item_explanation
1119,※未使用,item_explanation
1120,※未使用,item_explanation
1121,※未使用,item_explanation
1122,※未使用,item_explanation
1123,※未使用,item_explanation
1124,※未使用,item_explanation
1125,※未使用,item_explanation
1126,※未使用,item_explanation
1127,※未使用,item_explanation
1128,※未使用,item_explanation
1129,※未使用,item_explanation
1130,※未使用,item_explanation
1131,※未使用,item_explanation
1132,※未使用,item_explanation
1133,※未使用,item_explanation
1134,※未使用,item_explanation
1135,※未使用,item_explanation
1136,※未使用,item_explanation
1137,※未使用,item_explanation
1138,※未使用,item_explanation
1139,※未使用,item_explanation
1140,※未使用,item_explanation
1141,※未使用,item_explanation
1142,※未使用,item_explanation
1143,{is28}{image(ui_icon_type_040)}ウィルスからのダメージ－30％,item_explanation
1144,ステータスダウン無効\nアタックが魔法攻撃になる,item_explanation
1145,知力＋300 精神＋300\n受けた物理ダメージの5％分SP回復,item_explanation
1151,素早さ＋300 {is28}{image(ui_icon_btlStatus_000)}毒/{is28}{image(ui_icon_btlStatus_005)}猛毒無効\n{is28}{image(ui_icon_skill_007)}風属性耐性アップ,item_explanation
1152,CRT率＋20％ {is28}{image(ui_icon_btlStatus_000)}毒/{is28}{image(ui_icon_btlStatus_005)}猛毒無効\n{is28}{image(ui_icon_skill_006)}鋼属性耐性アップ,item_explanation
1153,攻撃力＋300 {is28}{image(ui_icon_btlStatus_003)}麻痺/{is28}{image(ui_icon_btlStatus_008)}行動不能無効\n{is28}{image(ui_icon_skill_004)}水属性耐性アップ,item_explanation
1154,最大HP＋1000 {is28}{image(ui_icon_btlStatus_002)}混乱/{is28}{image(ui_icon_btlStatus_007)}錯乱無効\n{is28}{image(ui_icon_skill_000)}無属性耐性アップ,item_explanation
1155,回避率＋20％ {is28}{image(ui_icon_btlStatus_010)}液晶化無効\n{is28}{image(ui_icon_skill_004)}水属性耐性アップ,item_explanation
1156,防御力＋300 {is28}{image(ui_icon_btlStatus_000)}毒/{is28}{image(ui_icon_btlStatus_005)}猛毒無効\n{is28}{image(ui_icon_skill_003)}草木属性耐性アップ,item_explanation
1157,命中率＋20％ 即死無効\n{is28}{image(ui_icon_skill_001)}火属性耐性アップ,item_explanation
1158,知力＋300 ステータスダウン無効\n{is28}{image(ui_icon_skill_009)}光属性耐性アップ,item_explanation
1159,精神＋300 即死無効\n{is28}{image(ui_icon_skill_010)}闇属性耐性アップ,item_explanation
1160,攻撃力＋300 {is28}{image(ui_icon_btlStatus_003)}麻痺/{is28}{image(ui_icon_btlStatus_008)}行動不能無効\n{is28}{image(ui_icon_skill_001)}火属性耐性アップ,item_explanation
1161,最大SP＋500 {is28}{image(ui_icon_btlStatus_004)}眠り/{is28}{image(ui_icon_btlStatus_009)}昏睡無効\n{is28}{image(ui_icon_skill_002)}氷属性耐性アップ,item_explanation
1162,最大HP＋1000 {is28}{image(ui_icon_btlStatus_002)}混乱/{is28}{image(ui_icon_btlStatus_007)}錯乱無効\n{is28}{image(ui_icon_skill_008)}地面属性耐性アップ,item_explanation
1163,攻撃力＋500 CRT率＋30％ 全状態異常無効\n{is28}{image(ui_icon_skill_005)}電気属性耐性アップ,item_explanation
1171,{is28}{image(ui_icon_btlStatus_000)}毒/{is28}{image(ui_icon_btlStatus_005)}猛毒無効,item_explanation
1172,{is28}{image(ui_icon_btlStatus_002)}混乱/{is28}{image(ui_icon_btlStatus_007)}錯乱無効,item_explanation
1173,{is28}{image(ui_icon_btlStatus_003)}麻痺/{is28}{image(ui_icon_btlStatus_008)}行動不能無効,item_explanation
1174,{is28}{image(ui_icon_btlStatus_004)}眠り/{is28}{image(ui_icon_btlStatus_009)}昏睡無効,item_explanation
10001,デジモンがプリントされたカード,item_explanation
10002,デジモンがプリントされたカード,item_explanation
10003,デジモンがプリントされたカード,item_explanation
10004,デジモンがプリントされたカード,item_explanation
10005,デジモンがプリントされたカード,item_explanation
10006,デジモンがプリントされたカード,item_explanation
10009,デジモンがプリントされたカード,item_explanation
10010,デジモンがプリントされたカード,item_explanation
10011,デジモンがプリントされたカード,item_explanation
10012,デジモンがプリントされたカード,item_explanation
10013,デジモンがプリントされたカード,item_explanation
10014,デジモンがプリントされたカード,item_explanation
10015,デジモンがプリントされたカード,item_explanation
10016,デジモンがプリントされたカード,item_explanation
10017,デジモンがプリントされたカード,item_explanation
10019,デジモンがプリントされたカード,item_explanation
10020,デジモンがプリントされたカード,item_explanation
10021,デジモンがプリントされたカード,item_explanation
10023,デジモンがプリントされたカード,item_explanation
10024,デジモンがプリントされたカード,item_explanation
10025,デジモンがプリントされたカード,item_explanation
10026,デジモンがプリントされたカード,item_explanation
10027,デジモンがプリントされたカード,item_explanation
10028,デジモンがプリントされたカード,item_explanation
10030,デジモンがプリントされたカード,item_explanation
10031,デジモンがプリントされたカード,item_explanation
10032,デジモンがプリントされたカード,item_explanation
10033,デジモンがプリントされたカード,item_explanation
10034,デジモンがプリントされたカード,item_explanation
10035,デジモンがプリントされたカード,item_explanation
10036,デジモンがプリントされたカード,item_explanation
10037,デジモンがプリントされたカード,item_explanation
10038,デジモンがプリントされたカード,item_explanation
10039,デジモンがプリントされたカード,item_explanation
10040,デジモンがプリントされたカード,item_explanation
10041,デジモンがプリントされたカード,item_explanation
10042,デジモンがプリントされたカード,item_explanation
10043,デジモンがプリントされたカード,item_explanation
10044,デジモンがプリントされたカード,item_explanation
10045,デジモンがプリントされたカード,item_explanation
10046,デジモンがプリントされたカード,item_explanation
10047,デジモンがプリントされたカード,item_explanation
10048,デジモンがプリントされたカード,item_explanation
10049,デジモンがプリントされたカード,item_explanation
10050,デジモンがプリントされたカード,item_explanation
10051,デジモンがプリントされたカード,item_explanation
10052,デジモンがプリントされたカード,item_explanation
10053,デジモンがプリントされたカード,item_explanation
10054,デジモンがプリントされたカード,item_explanation
10055,デジモンがプリントされたカード,item_explanation
10056,デジモンがプリントされたカード,item_explanation
10057,デジモンがプリントされたカード,item_explanation
10058,デジモンがプリントされたカード,item_explanation
10059,デジモンがプリントされたカード,item_explanation
10060,デジモンがプリントされたカード,item_explanation
10061,デジモンがプリントされたカード,item_explanation
10068,デジモンがプリントされたカード,item_explanation
10069,デジモンがプリントされたカード,item_explanation
10070,デジモンがプリントされたカード,item_explanation
10071,デジモンがプリントされたカード,item_explanation
10072,デジモンがプリントされたカード,item_explanation
10073,デジモンがプリントされたカード,item_explanation
10074,デジモンがプリントされたカード,item_explanation
10075,デジモンがプリントされたカード,item_explanation
10076,デジモンがプリントされたカード,item_explanation
10077,デジモンがプリントされたカード,item_explanation
10078,デジモンがプリントされたカード,item_explanation
10079,デジモンがプリントされたカード,item_explanation
10080,デジモンがプリントされたカード,item_explanation
10081,デジモンがプリントされたカード,item_explanation
10082,デジモンがプリントされたカード,item_explanation
10083,デジモンがプリントされたカード,item_explanation
10084,デジモンがプリントされたカード,item_explanation
10085,デジモンがプリントされたカード,item_explanation
10086,デジモンがプリントされたカード,item_explanation
10087,デジモンがプリントされたカード,item_explanation
10088,デジモンがプリントされたカード,item_explanation
10090,デジモンがプリントされたカード,item_explanation
10091,デジモンがプリントされたカード,item_explanation
10092,デジモンがプリントされたカード,item_explanation
10093,デジモンがプリントされたカード,item_explanation
10094,デジモンがプリントされたカード,item_explanation
10095,デジモンがプリントされたカード,item_explanation
10096,デジモンがプリントされたカード,item_explanation
10097,デジモンがプリントされたカード,item_explanation
10098,デジモンがプリントされたカード,item_explanation
10100,デジモンがプリントされたカード,item_explanation
10101,デジモンがプリントされたカード,item_explanation
10102,デジモンがプリントされたカード,item_explanation
10103,デジモンがプリントされたカード,item_explanation
10104,デジモンがプリントされたカード,item_explanation
10105,デジモンがプリントされたカード,item_explanation
10106,デジモンがプリントされたカード,item_explanation
10107,デジモンがプリントされたカード,item_explanation
10111,デジモンがプリントされたカード,item_explanation
10112,デジモンがプリントされたカード,item_explanation
10113,デジモンがプリントされたカード,item_explanation
10114,デジモンがプリントされたカード,item_explanation
10115,デジモンがプリントされたカード,item_explanation
10116,デジモンがプリントされたカード,item_explanation
10117,デジモンがプリントされたカード,item_explanation
10118,デジモンがプリントされたカード,item_explanation
10126,デジモンがプリントされたカード,item_explanation
10127,デジモンがプリントされたカード,item_explanation
10128,デジモンがプリントされたカード,item_explanation
10129,デジモンがプリントされたカード,item_explanation
10130,デジモンがプリントされたカード,item_explanation
10132,デジモンがプリントされたカード,item_explanation
10133,デジモンがプリントされたカード,item_explanation
10134,デジモンがプリントされたカード,item_explanation
10135,デジモンがプリントされたカード,item_explanation
10136,デジモンがプリントされたカード,item_explanation
10137,デジモンがプリントされたカード,item_explanation
10138,デジモンがプリントされたカード,item_explanation
10139,デジモンがプリントされたカード,item_explanation
10140,デジモンがプリントされたカード,item_explanation
10141,デジモンがプリントされたカード,item_explanation
10142,デジモンがプリントされたカード,item_explanation
10143,デジモンがプリントされたカード,item_explanation
10144,デジモンがプリントされたカード,item_explanation
10145,デジモンがプリントされたカード,item_explanation
10146,デジモンがプリントされたカード,item_explanation
10147,デジモンがプリントされたカード,item_explanation
10148,デジモンがプリントされたカード,item_explanation
10149,デジモンがプリントされたカード,item_explanation
10150,デジモンがプリントされたカード,item_explanation
10151,デジモンがプリントされたカード,item_explanation
10162,デジモンがプリントされたカード,item_explanation
10163,デジモンがプリントされたカード,item_explanation
10168,デジモンがプリントされたカード,item_explanation
10169,デジモンがプリントされたカード,item_explanation
10170,デジモンがプリントされたカード,item_explanation
10171,デジモンがプリントされたカード,item_explanation
10172,デジモンがプリントされたカード,item_explanation
10173,デジモンがプリントされたカード,item_explanation
10174,デジモンがプリントされたカード,item_explanation
10175,デジモンがプリントされたカード,item_explanation
10176,デジモンがプリントされたカード,item_explanation
10177,デジモンがプリントされたカード,item_explanation
10178,デジモンがプリントされたカード,item_explanation
10179,デジモンがプリントされたカード,item_explanation
10180,デジモンがプリントされたカード,item_explanation
10181,デジモンがプリントされたカード,item_explanation
10182,デジモンがプリントされたカード,item_explanation
10183,デジモンがプリントされたカード,item_explanation
10184,デジモンがプリントされたカード,item_explanation
10185,デジモンがプリントされたカード,item_explanation
10186,デジモンがプリントされたカード,item_explanation
10187,デジモンがプリントされたカード,item_explanation
10188,デジモンがプリントされたカード,item_explanation
10189,デジモンがプリントされたカード,item_explanation
10190,デジモンがプリントされたカード,item_explanation
10191,デジモンがプリントされたカード,item_explanation
10192,デジモンがプリントされたカード,item_explanation
10193,デジモンがプリントされたカード,item_explanation
10194,デジモンがプリントされたカード,item_explanation
10195,デジモンがプリントされたカード,item_explanation
10196,デジモンがプリントされたカード,item_explanation
10197,デジモンがプリントされたカード,item_explanation
10198,デジモンがプリントされたカード,item_explanation
10199,デジモンがプリントされたカード,item_explanation
10208,デジモンがプリントされたカード,item_explanation
10209,デジモンがプリントされたカード,item_explanation
10210,デジモンがプリントされたカード,item_explanation
10211,デジモンがプリントされたカード,item_explanation
10213,デジモンがプリントされたカード,item_explanation
10214,デジモンがプリントされたカード,item_explanation
10215,デジモンがプリントされたカード,item_explanation
10217,デジモンがプリントされたカード,item_explanation
10218,デジモンがプリントされたカード,item_explanation
10219,デジモンがプリントされたカード,item_explanation
10220,デジモンがプリントされたカード,item_explanation
10222,デジモンがプリントされたカード,item_explanation
10223,デジモンがプリントされたカード,item_explanation
10224,デジモンがプリントされたカード,item_explanation
10225,デジモンがプリントされたカード,item_explanation
10226,デジモンがプリントされたカード,item_explanation
10227,デジモンがプリントされたカード,item_explanation
10228,デジモンがプリントされたカード,item_explanation
10229,デジモンがプリントされたカード,item_explanation
10230,デジモンがプリントされたカード,item_explanation
10231,デジモンがプリントされたカード,item_explanation
10232,デジモンがプリントされたカード,item_explanation
10233,デジモンがプリントされたカード,item_explanation
10234,デジモンがプリントされたカード,item_explanation
10235,デジモンがプリントされたカード,item_explanation
10237,デジモンがプリントされたカード,item_explanation
10239,デジモンがプリントされたカード,item_explanation
10240,デジモンがプリントされたカード,item_explanation
10241,デジモンがプリントされたカード,item_explanation
10242,デジモンがプリントされたカード,item_explanation
10301,デジモンがプリントされたカード,item_explanation
10302,デジモンがプリントされたカード,item_explanation
10303,デジモンがプリントされたカード,item_explanation
10304,デジモンがプリントされたカード,item_explanation
10305,デジモンがプリントされたカード,item_explanation
10306,デジモンがプリントされたカード,item_explanation
